drug_name,manufacturer,strength,yj_code,price,dosage_form,route_of_administration,generic_name
ツムラ胃苓湯エキス顆粒（医療用）,ツムラ,１ｇ,5200002D1036,16.4,内用薬,経口,
コタロー茵ちん蒿湯エキス細粒,小太郎漢方製薬,１ｇ,5200003C1035,12.2,内用薬,経口,
クラシエ茵ちん蒿湯エキス細粒,クラシエ,１ｇ,5200003C1043,12.6,内用薬,経口,
オースギ茵ちん蒿湯エキスＧ,大杉製薬,１ｇ,5200003D1022,22.2,内用薬,経口,
ツムラ茵ちん蒿湯エキス顆粒（医療用）,ツムラ,１ｇ,5200003D1049,13.7,内用薬,経口,
コタロー茵ちん蒿湯エキスカプセル,小太郎漢方製薬,１カプセル,5200003M1022,13.4,内用薬,経口,
ツムラ茵ちん五苓散エキス顆粒（医療用）,ツムラ,１ｇ,5200004D1035,25.5,内用薬,経口,
コタロー温経湯エキス細粒,小太郎漢方製薬,１ｇ,5200005C1026,17.9,内用薬,経口,
ツムラ温経湯エキス顆粒（医療用）,ツムラ,１ｇ,5200005D1030,37.2,内用薬,経口,
コタロー温清飲エキス細粒,小太郎漢方製薬,１ｇ,5200006C1039,6.8,内用薬,経口,
ジュンコウ　温清飲ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200006C1047,9.1,内用薬,経口,
〔東洋〕温清飲エキス細粒,東洋薬行,１ｇ,5200006C1055,14.4,内用薬,経口,
クラシエ温清飲エキス細粒,大峰堂薬品工業,１ｇ,5200006C1063,15.3,内用薬,経口,
オースギ温清飲エキスＧ,大杉製薬,１ｇ,5200006D1026,10.1,内用薬,経口,
ツムラ温清飲エキス顆粒（医療用）,ツムラ,１ｇ,5200006D1042,15.2,内用薬,経口,
本草温清飲エキス顆粒－Ｍ,本草製薬,１ｇ,5200006D1069,9.8,内用薬,経口,
コタロー越婢加朮湯エキス細粒,小太郎漢方製薬,１ｇ,5200007C1025,9.8,内用薬,経口,
ＪＰＳ越婢加朮湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200007D1039,11.0,内用薬,経口,
ツムラ越婢加朮湯エキス顆粒（医療用）,ツムラ,１ｇ,5200007D1047,16.1,内用薬,経口,
〔東洋〕黄耆建中湯エキス細粒,東洋薬行,１ｇ,5200008C1020,18.2,内用薬,経口,
ツムラ黄耆建中湯エキス顆粒（医療用）,ツムラ,１ｇ,5200008D1025,8.1,内用薬,経口,
三和黄ごん湯エキス細粒,三和生薬,１ｇ,5200009C1024,10.5,内用薬,経口,
コタロー黄連湯エキス細粒,小太郎漢方製薬,１ｇ,5200010C1027,27.9,内用薬,経口,
〔東洋〕黄連湯エキス細粒,東洋薬行,１ｇ,5200010C1035,34.9,内用薬,経口,
太虎堂の黄連湯エキス顆粒,太虎精堂製薬,１ｇ,5200010D1022,43.2,内用薬,経口,
ツムラ黄連湯エキス顆粒（医療用）,ツムラ,１ｇ,5200010D1030,32.3,内用薬,経口,
コタロー黄連解毒湯エキス細粒,小太郎漢方製薬,１ｇ,5200011C1030,15.3,内用薬,経口,
三和黄連解毒湯エキス細粒,三和生薬,１ｇ,5200011C1048,13.5,内用薬,経口,
ジュンコウ　黄連解毒湯ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200011C1056,19.1,内用薬,経口,
〔東洋〕黄連解毒湯エキス細粒,東洋薬行,１ｇ,5200011C1064,20.4,内用薬,経口,
クラシエ黄連解毒湯エキス細粒,クラシエ,１ｇ,5200011C1072,13.3,内用薬,経口,
オースギ黄連解毒湯エキスＧ,大杉製薬,１ｇ,5200011D1035,13.6,内用薬,経口,
ＪＰＳ黄連解毒湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200011D1051,10.1,内用薬,経口,
太虎堂の黄連解毒湯エキス顆粒,太虎精堂製薬,１ｇ,5200011D1060,16.7,内用薬,経口,
ツムラ黄連解毒湯エキス顆粒（医療用）,ツムラ,１ｇ,5200011D1078,14.1,内用薬,経口,
本草黄連解毒湯エキス顆粒－Ｍ,本草製薬,１ｇ,5200011D1108,10.1,内用薬,経口,
オースギ黄連解毒湯エキスＴ錠,大杉製薬,１錠,5200011F1028,5.9,内用薬,経口,
クラシエ黄連解毒湯エキス錠,大峰堂薬品工業,１錠,5200011F1052,6.1,内用薬,経口,
コタロー黄連解毒湯エキスカプセル,小太郎漢方製薬,１カプセル,5200011M1027,20.8,内用薬,経口,
コタロー乙字湯エキス細粒,小太郎漢方製薬,１ｇ,5200012C1034,11.1,内用薬,経口,
三和乙字湯エキス細粒,三和生薬,１ｇ,5200012C1042,11.0,内用薬,経口,
ジュンコウ　乙字湯ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200012C1050,17.2,内用薬,経口,
クラシエ乙字湯エキス細粒,クラシエ,１ｇ,5200012C1069,16.7,内用薬,経口,
オースギ乙字湯エキスＧ,大杉製薬,１ｇ,5200012D1021,10.9,内用薬,経口,
ＪＰＳ乙字湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200012D1064,12.1,内用薬,経口,
太虎堂の乙字湯エキス顆粒,太虎精堂製薬,１ｇ,5200012D1072,13.8,内用薬,経口,
ツムラ乙字湯エキス顆粒（医療用）,ツムラ,１ｇ,5200012D1080,15.2,内用薬,経口,
本草乙字湯エキス顆粒－Ｍ,本草製薬,１ｇ,5200012D1110,9.8,内用薬,経口,
コタロー葛根湯エキス細粒,小太郎漢方製薬,１ｇ,5200013C1039,9.8,内用薬,経口,
三和葛根湯エキス細粒,三和生薬,１ｇ,5200013C1047,9.8,内用薬,経口,
ジュンコウ　葛根湯ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200013C1055,15.8,内用薬,経口,
〔東洋〕葛根湯エキス細粒,東洋薬行,１ｇ,5200013C1063,12.5,内用薬,経口,
クラシエ葛根湯エキス細粒,クラシエ,１ｇ,5200013C1080,10.2,内用薬,経口,
オースギ葛根湯エキスＧ,大杉製薬,１ｇ,5200013D1026,10.3,内用薬,経口,
ＪＰＳ葛根湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200013D1093,9.4,内用薬,経口,
太虎堂の葛根湯エキス顆粒,太虎精堂製薬,１ｇ,5200013D1115,10.9,内用薬,経口,
ツムラ葛根湯エキス顆粒（医療用）,ツムラ,１ｇ,5200013D1123,13.4,内用薬,経口,
本草葛根湯エキス顆粒－Ｍ,本草製薬,１ｇ,5200013D1174,9.6,内用薬,経口,
オースギ葛根湯エキスＴ錠,大杉製薬,１錠,5200013F1027,4.7,内用薬,経口,
クラシエ葛根湯エキス錠Ｔ,大峰堂薬品工業,１錠,5200013F1051,4.1,内用薬,経口,
三和葛根加朮附湯エキス細粒,三和生薬,１ｇ,5200014C1025,14.4,内用薬,経口,
コタロー葛根湯加辛夷川きゅうエキス細粒,小太郎漢方製薬,１ｇ,5200015C1038,6.6,内用薬,経口,
〔東洋〕葛根湯加川きゅう辛夷エキス細粒,東洋薬行,１ｇ,5200015C1046,14.0,内用薬,経口,
クラシエ葛根湯加川きゅう辛夷エキス細粒,クラシエ,１ｇ,5200015C1054,12.9,内用薬,経口,
オースギ葛根湯加川きゅう辛夷エキスＧ,大杉製薬,１ｇ,5200015D1025,6.6,内用薬,経口,
ＪＰＳ葛根湯加川きゅう辛夷エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200015D1076,11.0,内用薬,経口,
ツムラ葛根湯加川きゅう辛夷エキス顆粒（医療用）,ツムラ,１ｇ,5200015D1084,10.1,内用薬,経口,
本草葛根湯加川きゅう辛夷エキス顆粒－Ｍ,本草製薬,１ｇ,5200015D1106,9.5,内用薬,経口,
クラシエ葛根湯加川きゅう辛夷エキス錠,大峰堂薬品工業,１錠,5200015F1034,5.4,内用薬,経口,
〔東洋〕加味帰脾湯エキス細粒,東洋薬行,１ｇ,5200016C1032,19.7,内用薬,経口,
クラシエ加味帰脾湯エキス細粒,クラシエ,１ｇ,5200016C1040,25.5,内用薬,経口,
オースギ加味帰脾湯エキスＧ,大杉製薬,１ｇ,5200016D1020,11.3,内用薬,経口,
太虎堂の加味帰脾湯エキス顆粒,太虎精堂製薬,１ｇ,5200016D1046,24.3,内用薬,経口,
ツムラ加味帰脾湯エキス顆粒（医療用）,ツムラ,１ｇ,5200016D1054,26.0,内用薬,経口,
クラシエ加味帰脾湯エキス錠,大峰堂薬品工業,１錠,5200016F1039,9.6,内用薬,経口,
太虎堂の加味逍遙散エキス散,太虎精堂製薬,１ｇ,5200017B1023,13.4,内用薬,経口,
コタロー加味逍遙散エキス細粒,小太郎漢方製薬,１ｇ,5200017C1037,12.2,内用薬,経口,
ジュンコウ　加味逍遙散ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200017C1045,19.3,内用薬,経口,
〔東洋〕加味逍遙散エキス細粒,東洋薬行,１ｇ,5200017C1053,17.4,内用薬,経口,
クラシエ加味逍遙散料エキス細粒,クラシエ,１ｇ,5200017C1061,18.3,内用薬,経口,
オースギ加味逍遙散エキスＧ,大杉製薬,１ｇ,5200017D1024,10.4,内用薬,経口,
ＪＰＳ加味逍遙散料エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200017D1067,13.9,内用薬,経口,
太虎堂の加味逍遙散エキス顆粒,太虎精堂製薬,１ｇ,5200017D1075,19.5,内用薬,経口,
ツムラ加味逍遙散エキス顆粒（医療用）,ツムラ,１ｇ,5200017D1083,15.9,内用薬,経口,
本草加味逍遙散エキス顆粒－Ｍ,本草製薬,１ｇ,5200017D1105,11.6,内用薬,経口,
ジュンコウ　加味逍遙散ＦＣエキス錠　医療用,康和薬通,１錠,5200017F1033,7.9,内用薬,経口,
クラシエ甘草湯エキス細粒,クラシエ,１ｇ,5200018C1031,9.9,内用薬,経口,
コタロー甘麦大棗湯エキス細粒,小太郎漢方製薬,１ｇ,5200019C1028,9.8,内用薬,経口,
オースギ甘麦大棗湯エキスＴＧ,大杉製薬,１ｇ,5200019D1023,10.4,内用薬,経口,
ツムラ甘麦大棗湯エキス顆粒（医療用）,ツムラ,１ｇ,5200019D1031,12.2,内用薬,経口,
ツムラ桔梗湯エキス顆粒（医療用）,ツムラ,１ｇ,5200020D1026,5.8,内用薬,経口,
コタロー桔梗石膏エキス細粒,小太郎漢方製薬,１ｇ,5200021C1025,11.2,内用薬,経口,
ジュンコウ　帰脾湯ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200022C1020,25.9,内用薬,経口,
ツムラ帰脾湯エキス顆粒（医療用）,ツムラ,１ｇ,5200022D1033,30.2,内用薬,経口,
コタローきゅう帰膠艾湯エキス細粒,小太郎漢方製薬,１ｇ,5200023C1024,6.1,内用薬,経口,
ジュンコウ　きゅう帰膠艾湯ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200023C1032,8.6,内用薬,経口,
ツムラきゅう帰膠艾湯エキス顆粒（医療用）,ツムラ,１ｇ,5200023D1020,8.0,内用薬,経口,
太虎堂のきゅう帰調血飲エキス顆粒,太虎精堂製薬,１ｇ,5200024D1024,18.3,内用薬,経口,
ツムラ牛車腎気丸エキス顆粒（医療用）,ツムラ,１ｇ,5200025D1029,17.7,内用薬,経口,
コタロー九味檳榔湯エキス細粒,小太郎漢方製薬,１ｇ,5200026C1028,19.0,内用薬,経口,
オースギ荊芥連翹湯エキスＧ,大杉製薬,１ｇ,5200027D1028,7.7,内用薬,経口,
太虎堂の荊芥連翹湯エキス顆粒,太虎精堂製薬,１ｇ,5200027D1044,15.5,内用薬,経口,
ツムラ荊芥連翹湯エキス顆粒（医療用）,ツムラ,１ｇ,5200027D1052,18.6,内用薬,経口,
コタロー桂枝湯エキス細粒,小太郎漢方製薬,１ｇ,5200028C1027,12.6,内用薬,経口,
オースギ桂枝湯エキスＧ,大杉製薬,１ｇ,5200028D1022,10.4,内用薬,経口,
ＪＰＳ桂枝湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200028D1030,9.6,内用薬,経口,
ツムラ桂枝湯エキス顆粒（医療用）,ツムラ,１ｇ,5200028D1049,6.7,内用薬,経口,
本草桂枝湯エキス顆粒－Ｓ,本草製薬,１ｇ,5200028D1065,8.9,内用薬,経口,
〔東洋〕桂枝加黄耆湯エキス細粒,東洋薬行,１ｇ,5200029C1021,15.1,内用薬,経口,
〔東洋〕桂枝加葛根湯エキス細粒,東洋薬行,１ｇ,5200030C1024,14.6,内用薬,経口,
〔東洋〕桂枝加厚朴杏仁湯エキス細粒,東洋薬行,１ｇ,5200031C1029,13.4,内用薬,経口,
コタロー桂枝加芍薬湯エキス細粒,小太郎漢方製薬,１ｇ,5200032C1031,6.5,内用薬,経口,
ジュンコウ　桂枝加芍薬湯ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200032C1040,6.5,内用薬,経口,
〔東洋〕桂枝加芍薬湯エキス細粒,東洋薬行,１ｇ,5200032C1058,11.9,内用薬,経口,
クラシエ桂枝加芍薬湯エキス細粒,クラシエ,１ｇ,5200032C1066,12.5,内用薬,経口,
オースギ桂枝加芍薬湯エキスＧ,大杉製薬,１ｇ,5200032D1029,6.3,内用薬,経口,
ツムラ桂枝加芍薬湯エキス顆粒（医療用）,ツムラ,１ｇ,5200032D1045,7.5,内用薬,経口,
本草桂枝加芍薬湯エキス顆粒－Ｍ,本草製薬,１ｇ,5200032D1061,7.5,内用薬,経口,
クラシエ桂枝加芍薬湯エキス錠,大峰堂薬品工業,１錠,5200032F1046,5.1,内用薬,経口,
ツムラ桂枝加芍薬大黄湯エキス顆粒（医療用）,ツムラ,１ｇ,5200033D1023,14.4,内用薬,経口,
コタロー桂枝加朮附湯エキス細粒,小太郎漢方製薬,１ｇ,5200034C1022,9.9,内用薬,経口,
三和桂枝加朮附湯エキス細粒,三和生薬,１ｇ,5200034C1030,9.8,内用薬,経口,
ＪＰＳ桂枝加朮附湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200034D1036,10.7,内用薬,経口,
ツムラ桂枝加朮附湯エキス顆粒（医療用）,ツムラ,１ｇ,5200034D1044,14.9,内用薬,経口,
コタロー桂枝加竜骨牡蛎湯エキス細粒,小太郎漢方製薬,１ｇ,5200035C1035,10.7,内用薬,経口,
クラシエ桂枝加竜骨牡蛎湯エキス細粒,クラシエ,１ｇ,5200035C1043,12.0,内用薬,経口,
オースギ桂枝加竜骨牡蛎湯エキスＧ,大杉製薬,１ｇ,5200035D1022,10.8,内用薬,経口,
ツムラ桂枝加竜骨牡蛎湯エキス顆粒（医療用）,ツムラ,１ｇ,5200035D1030,13.8,内用薬,経口,
クラシエ桂枝加苓朮附湯エキス細粒,クラシエ,１ｇ,5200036C1030,10.8,内用薬,経口,
オースギ桂枝加苓朮附湯エキスＧ,大杉製薬,１ｇ,5200036D1027,9.3,内用薬,経口,
クラシエ桂枝加苓朮附湯エキス錠,大峰堂薬品工業,１錠,5200036F1036,4.7,内用薬,経口,
クラシエ桂枝人参湯エキス細粒,クラシエ,１ｇ,5200037C1034,19.5,内用薬,経口,
ツムラ桂枝人参湯エキス顆粒（医療用）,ツムラ,１ｇ,5200037D1021,21.8,内用薬,経口,
コタロー桂枝茯苓丸料エキス細粒,小太郎漢方製薬,１ｇ,5200038C1039,11.2,内用薬,経口,
三和桂枝茯苓丸料エキス細粒,三和生薬,１ｇ,5200038C1047,14.8,内用薬,経口,
ジュンコウ　桂枝茯苓丸料ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200038C1055,21.3,内用薬,経口,
〔東洋〕桂枝茯苓丸料エキス細粒,東洋薬行,１ｇ,5200038C1063,11.4,内用薬,経口,
クラシエ桂枝茯苓丸料エキス細粒,クラシエ,１ｇ,5200038C1080,13.2,内用薬,経口,
オースギ桂枝茯苓丸料エキスＧ,大杉製薬,１ｇ,5200038D1026,18.2,内用薬,経口,
ＪＰＳ桂枝茯苓丸料エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200038D1077,11.0,内用薬,経口,
太虎堂の桂枝茯苓丸料エキス顆粒,太虎精堂製薬,１ｇ,5200038D1085,11.0,内用薬,経口,
ツムラ桂枝茯苓丸エキス顆粒（医療用）,ツムラ,１ｇ,5200038D1093,14.1,内用薬,経口,
本草桂枝茯苓丸料エキス顆粒－Ｍ,本草製薬,１ｇ,5200038D1123,11.0,内用薬,経口,
クラシエ桂枝茯苓丸料エキス錠,大峰堂薬品工業,１錠,5200038F1051,5.9,内用薬,経口,
ツムラ桂枝茯苓丸加よく苡仁エキス顆粒（医療用）,ツムラ,１ｇ,5200039D1039,16.4,内用薬,経口,
三和桂芍知母湯エキス細粒,三和生薬,１ｇ,5200040C1028,13.8,内用薬,経口,
〔東洋〕啓脾湯エキス細粒,東洋薬行,１ｇ,5200041C1022,24.2,内用薬,経口,
ツムラ啓脾湯エキス顆粒（医療用）,ツムラ,１ｇ,5200041D1028,31.1,内用薬,経口,
〔東洋〕桂麻各半湯エキス細粒,東洋薬行,１ｇ,5200042C1027,15.3,内用薬,経口,
コタロー香蘇散エキス細粒,小太郎漢方製薬,１ｇ,5200043C1021,10.7,内用薬,経口,
ツムラ香蘇散エキス顆粒（医療用）,ツムラ,１ｇ,5200043D1027,10.7,内用薬,経口,
クラシエ五虎湯エキス細粒,クラシエ,１ｇ,5200044C1034,9.6,内用薬,経口,
ツムラ五虎湯エキス顆粒（医療用）,ツムラ,１ｇ,5200044D1030,11.0,内用薬,経口,
オースギ五虎湯エキス錠,大杉製薬,１錠,5200044F1022,7.2,内用薬,経口,
コタロー五積散エキス細粒,小太郎漢方製薬,１ｇ,5200045C1020,9.6,内用薬,経口,
ツムラ五積散エキス顆粒（医療用）,ツムラ,１ｇ,5200045D1034,13.4,内用薬,経口,
コタロー呉茱萸湯エキス細粒,小太郎漢方製薬,１ｇ,5200046C1025,13.8,内用薬,経口,
ジュンコウ　呉茱萸湯ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200046C1033,15.6,内用薬,経口,
太虎堂の呉茱萸湯エキス顆粒,太虎精堂製薬,１ｇ,5200046D1020,14.7,内用薬,経口,
ツムラ呉茱萸湯エキス顆粒（医療用）,ツムラ,１ｇ,5200046D1039,15.3,内用薬,経口,
〔東洋〕五淋散エキス細粒,東洋薬行,１ｇ,5200047C1020,14.6,内用薬,経口,
ツムラ五淋散エキス顆粒（医療用）,ツムラ,１ｇ,5200047D1025,17.0,内用薬,経口,
本草五苓散顆粒－Ｒ,本草製薬,１ｇ,5200048A1023,3.6,内用薬,経口,
コタロー五苓散料エキス細粒,小太郎漢方製薬,１ｇ,5200048C1032,12.0,内用薬,経口,
三和五苓散料エキス細粒,三和生薬,１ｇ,5200048C1040,9.6,内用薬,経口,
ジュンコウ　五苓散料ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200048C1059,18.6,内用薬,経口,
〔東洋〕五苓散料エキス細粒,東洋薬行,１ｇ,5200048C1067,13.0,内用薬,経口,
クラシエ五苓散料エキス細粒,クラシエ,１ｇ,5200048C1075,14.2,内用薬,経口,
ＪＰＳ五苓散料エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200048D1046,10.3,内用薬,経口,
太虎堂の五苓散料エキス顆粒,太虎精堂製薬,１ｇ,5200048D1062,19.4,内用薬,経口,
ツムラ五苓散エキス顆粒（医療用）,ツムラ,１ｇ,5200048D1070,13.6,内用薬,経口,
クラシエ五苓散料エキス錠,大峰堂薬品工業,１錠,5200048F1063,6.0,内用薬,経口,
コタロー柴陥湯エキス細粒,小太郎漢方製薬,１ｇ,5200049C1029,30.0,内用薬,経口,
太虎堂の柴陥湯エキス顆粒,太虎精堂製薬,１ｇ,5200049D1024,31.7,内用薬,経口,
ツムラ柴陥湯エキス顆粒（医療用）,ツムラ,１ｇ,5200049D1032,33.2,内用薬,経口,
コタロー柴胡加竜骨牡蛎湯エキス細粒,小太郎漢方製薬,１ｇ,5200050C1030,16.3,内用薬,経口,
ジュンコウ　柴胡加龍骨牡蠣湯ＦＣエキス細粒　医療用,康和薬通,１ｇ,5200050C1048,21.4,内用薬,経口,
クラシエ柴胡加竜骨牡蛎湯エキス細粒,クラシエ,１ｇ,5200050C1056,21.4,内用薬,経口,
オースギ柴胡加竜骨牡蛎湯エキスＧ,大杉製薬,１ｇ,5200050D1027,14.0,内用薬,経口,
ＪＰＳ柴胡加竜骨牡蛎湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,１ｇ,5200050D1060,16.3,内用薬,経口,
太虎堂の柴胡加竜骨牡蛎湯エキス顆粒,太虎精堂製薬,１ｇ,5200050D1086,17.5,内用薬,経口,
ツムラ柴胡加竜骨牡蛎湯エキス顆粒（医療用）,ツムラ,１ｇ,5200050D1094,20.3,内用薬,経口,
本草柴胡加竜骨牡蛎湯エキス顆粒－Ｍ,本草製薬,１ｇ,5200050D1116,13.2,内用薬,経口,
